country_lc,country_en,country_code,postal_code,region1_lc,region1_en,region2_lc,region2_en,region3_lc,region3_en,timezone,utc,latitude,longitude
Cameroon,Cameroon,CM,,Centre,Centre,Mbam et Inoubou,Mbam et Inoubou,Kon-Yambetta,Kon-Yambetta,Africa/Douala,UTC +1.0,4.83091013725915,11.0913494195442
Cameroon,Cameroon,CM,,Centre,Centre,Mbam et Inoubou,Mbam et Inoubou,Makénéné,Makénéné,Africa/Douala,UTC +1.0,4.86544457481492,10.6690281175994
Cameroon,Cameroon,CM,,Centre,Centre,Mbam et Inoubou,Mbam et Inoubou,Ndikiniméki,Ndikiniméki,Africa/Douala,UTC +1.0,4.6778147381539,10.6898275158239
Cameroon,Cameroon,CM,,Centre,Centre,Mbam et Inoubou,Mbam et Inoubou,Ntoukou,Ntoukou,Africa/Douala,UTC +1.0,4.65187653422295,10.8910852899337
Cameroon,Cameroon,CM,,Centre,Centre,Mbam et Inoubou,Mbam et Inoubou,Ombessa,Ombessa,Africa/Douala,UTC +1.0,4.62126046515612,11.2988496252397
Cameroon,Cameroon,CM,,Centre,Centre,Mbam et Kim,Mbam et Kim,Mbangassina,Mbangassina,Africa/Douala,UTC +1.0,4.61402533486809,11.4207366712529
Cameroon,Cameroon,CM,,Centre,Centre,Mbam et Kim,Mbam et Kim,Ngambé Tikar,Ngambé Tikar,Africa/Douala,UTC +1.0,5.71478425036013,11.6485185689197
Cameroon,Cameroon,CM,,Centre,Centre,Mbam et Kim,Mbam et Kim,Ngoro,Ngoro,Africa/Douala,UTC +1.0,5.03018790160283,11.3981720664039
Cameroon,Cameroon,CM,,Centre,Centre,Mbam et Kim,Mbam et Kim,Ntui,Ntui,Africa/Douala,UTC +1.0,4.67480838061216,11.6570346401605
Cameroon,Cameroon,CM,,Centre,Centre,Mbam et Kim,Mbam et Kim,Yoko,Yoko,Africa/Douala,UTC +1.0,5.46679442099065,12.2428769167507
Cameroon,Cameroon,CM,,Centre,Centre,Mefou et Afamba,Mefou et Afamba,Afanloum,Afanloum,Africa/Douala,UTC +1.0,4.1472908234419,12.0826741143381
Cameroon,Cameroon,CM,,Centre,Centre,Mefou et Afamba,Mefou et Afamba,Assamba,Assamba,Africa/Douala,UTC +1.0,3.99941506356892,12.0412917646136
Cameroon,Cameroon,CM,,Centre,Centre,Mefou et Afamba,Mefou et Afamba,Awaé,Awaé,Africa/Douala,UTC +1.0,3.91402406309476,11.8601520148952
Cameroon,Cameroon,CM,,Centre,Centre,Mefou et Afamba,Mefou et Afamba,Edzendouan,Edzendouan,Africa/Douala,UTC +1.0,4.20995229153796,11.7422033829553
Cameroon,Cameroon,CM,,Centre,Centre,Mefou et Afamba,Mefou et Afamba,Esse,Esse,Africa/Douala,UTC +1.0,4.10220434378361,11.8762582481374
Cameroon,Cameroon,CM,,Centre,Centre,Mefou et Afamba,Mefou et Afamba,Mfou,Mfou,Africa/Douala,UTC +1.0,3.69292127238581,11.628392319137
Cameroon,Cameroon,CM,,Centre,Centre,Mefou et Afamba,Mefou et Afamba,Nlolofamba,Nlolofamba,Africa/Douala,UTC +1.0,3.84368388872649,11.7036339908638
Cameroon,Cameroon,CM,,Centre,Centre,Mefou et Afamba,Mefou et Afamba,Soa,Soa,Africa/Douala,UTC +1.0,4.00561121027189,11.6225339927355
Cameroon,Cameroon,CM,,Centre,Centre,Mefou et Akono,Mefou et Akono,Akono,Akono,Africa/Douala,UTC +1.0,3.48907338647786,11.2992728562735
Cameroon,Cameroon,CM,,Centre,Centre,Mefou et Akono,Mefou et Akono,Bikok,Bikok,Africa/Douala,UTC +1.0,3.54643813282093,11.427093159442
Cameroon,Cameroon,CM,,Centre,Centre,Mefou et Akono,Mefou et Akono,Mbankomo,Mbankomo,Africa/Douala,UTC +1.0,3.7725251003654,11.3581657818891
Cameroon,Cameroon,CM,,Centre,Centre,Mefou et Akono,Mefou et Akono,Ngoumou,Ngoumou,Africa/Douala,UTC +1.0,3.63100804434541,11.2984621602473
Cameroon,Cameroon,CM,,Centre,Centre,Mfoundi,Mfoundi,Yaoundé 1,Yaoundé 1,Africa/Douala,UTC +1.0,3.95496288773722,11.5398321107291
Cameroon,Cameroon,CM,,Centre,Centre,Mfoundi,Mfoundi,Yaoundé 2,Yaoundé 2,Africa/Douala,UTC +1.0,3.91167435207486,11.4892516607242
Cameroon,Cameroon,CM,,Centre,Centre,Mfoundi,Mfoundi,Yaoundé 3,Yaoundé 3,Africa/Douala,UTC +1.0,3.79254992044682,11.4893728517109
Cameroon,Cameroon,CM,,Centre,Centre,Mfoundi,Mfoundi,Yaoundé 4,Yaoundé 4,Africa/Douala,UTC +1.0,3.81154078420347,11.5329089814799
Cameroon,Cameroon,CM,,Centre,Centre,Mfoundi,Mfoundi,Yaoundé 5,Yaoundé 5,Africa/Douala,UTC +1.0,3.88897063405301,11.5532807725702
Cameroon,Cameroon,CM,,Centre,Centre,Mfoundi,Mfoundi,Yaoundé 6,Yaoundé 6,Africa/Douala,UTC +1.0,3.86315385269838,11.4698450676394
Cameroon,Cameroon,CM,,Centre,Centre,Mfoundi,Mfoundi,Yaoundé 7,Yaoundé 7,Africa/Douala,UTC +1.0,3.95019605336965,11.4955434872699
Cameroon,Cameroon,CM,,Centre,Centre,Nyong et Kéllé,Nyong et Kéllé,Biyouha,Biyouha,Africa/Douala,UTC +1.0,3.80260823610103,10.7194764171617
Cameroon,Cameroon,CM,,Centre,Centre,Nyong et Kéllé,Nyong et Kéllé,Bondjock,Bondjock,Africa/Douala,UTC +1.0,3.68295301616034,11.1193146863702
Cameroon,Cameroon,CM,,Centre,Centre,Nyong et Kéllé,Nyong et Kéllé,Bot Makak,Bot Makak,Africa/Douala,UTC +1.0,4.0199864480729,11.0252678312799
Cameroon,Cameroon,CM,,Centre,Centre,Nyong et Kéllé,Nyong et Kéllé,Dibang,Dibang,Africa/Douala,UTC +1.0,3.97287783043184,10.7561905382244
Cameroon,Cameroon,CM,,Centre,Centre,Nyong et Kéllé,Nyong et Kéllé,Eséka,Eséka,Africa/Douala,UTC +1.0,3.63749283433436,10.8311752082464
Cameroon,Cameroon,CM,,Centre,Centre,Nyong et Kéllé,Nyong et Kéllé,Makak,Makak,Africa/Douala,UTC +1.0,3.54590481339633,11.0511848097
Cameroon,Cameroon,CM,,Centre,Centre,Nyong et Kéllé,Nyong et Kéllé,Matomb,Matomb,Africa/Douala,UTC +1.0,3.81859104258838,11.077138270686
Cameroon,Cameroon,CM,,Centre,Centre,Nyong et Kéllé,Nyong et Kéllé,Messondo,Messondo,Africa/Douala,UTC +1.0,3.57255457766389,10.4944223845222
Cameroon,Cameroon,CM,,Centre,Centre,Nyong et Kéllé,Nyong et Kéllé,Ngog Mapubi,Ngog Mapubi,Africa/Douala,UTC +1.0,3.91440728975156,10.9087441147623
Cameroon,Cameroon,CM,,Centre,Centre,Nyong et Kéllé,Nyong et Kéllé,Nguibassal,Nguibassal,Africa/Douala,UTC +1.0,4.0972163570825,11.0847280860944
Cameroon,Cameroon,CM,,Centre,Centre,Nyong et Mfoumou,Nyong et Mfoumou,Akonolinga,Akonolinga,Africa/Douala,UTC +1.0,3.85814543522436,12.3252468741383
Cameroon,Cameroon,CM,,Centre,Centre,Nyong et Mfoumou,Nyong et Mfoumou,Ayos,Ayos,Africa/Douala,UTC +1.0,4.10721152915155,12.5664535733234
Cameroon,Cameroon,CM,,Centre,Centre,Nyong et Mfoumou,Nyong et Mfoumou,Endom,Endom,Africa/Douala,UTC +1.0,3.48167600534897,12.0699990114281
Cameroon,Cameroon,CM,,Centre,Centre,Nyong et Mfoumou,Nyong et Mfoumou,Mengang,Mengang,Africa/Douala,UTC +1.0,3.85787859785856,12.1127806321247
Cameroon,Cameroon,CM,,Centre,Centre,Nyong et Mfoumou,Nyong et Mfoumou,Nyakokombo,Nyakokombo,Africa/Douala,UTC +1.0,4.06631726815956,12.7297109167147
Cameroon,Cameroon,CM,,Centre,Centre,Nyong et So'o,Nyong et So'o,Akoéman,Akoéman,Africa/Douala,UTC +1.0,3.26787997890225,11.5902673157042
Cameroon,Cameroon,CM,,Centre,Centre,Nyong et So'o,Nyong et So'o,Dzeng,Dzeng,Africa/Douala,UTC +1.0,3.67491323943961,11.842468870676
Cameroon,Cameroon,CM,,Centre,Centre,Nyong et So'o,Nyong et So'o,Mbalmayo,Mbalmayo,Africa/Douala,UTC +1.0,3.49338382341891,11.5586351500826
Cameroon,Cameroon,CM,,Centre,Centre,Nyong et So'o,Nyong et So'o,Mengueme,Mengueme,Africa/Douala,UTC +1.0,3.26318513500957,11.3795232753841
Cameroon,Cameroon,CM,,Centre,Centre,Nyong et So'o,Nyong et So'o,Ngomedzap,Ngomedzap,Africa/Douala,UTC +1.0,3.31936239189199,11.2071691642839
Cameroon,Cameroon,CM,,Centre,Centre,Nyong et So'o,Nyong et So'o,Nkolmetet,Nkolmetet,Africa/Douala,UTC +1.0,3.44798300381159,11.7627640137556
Cameroon,Cameroon,CM,,Centre,Centre,Nyong et So'o,Nyong et So'o,Nkolmetet,Nkolmetet,Africa/Douala,UTC +1.0,3.53565755805353,11.8111306940307
Cameroon,Cameroon,CM,,Est,Est,Boumba et Ngoko,Boumba et Ngoko,Gari Gombo,Gari Gombo,Africa/Douala,UTC +1.0,3.70439970636679,14.8881029975732
Cameroon,Cameroon,CM,,Est,Est,Boumba et Ngoko,Boumba et Ngoko,Moloundou,Moloundou,Africa/Douala,UTC +1.0,2.23576214287046,15.4441328360507
Cameroon,Cameroon,CM,,Est,Est,Boumba et Ngoko,Boumba et Ngoko,Moloundou,Moloundou,Africa/Douala,UTC +1.0,2.55549910254455,16.0762931763347
Cameroon,Cameroon,CM,,Est,Est,Boumba et Ngoko,Boumba et Ngoko,Salapoumbé,Salapoumbé,Africa/Douala,UTC +1.0,2.69755722608612,15.3445544947788
Cameroon,Cameroon,CM,,Est,Est,Boumba et Ngoko,Boumba et Ngoko,Salapoumbé,Salapoumbé,Africa/Douala,UTC +1.0,2.79795252798731,16.0635792074425
Cameroon,Cameroon,CM,,Est,Est,Boumba et Ngoko,Boumba et Ngoko,Yokadouma,Yokadouma,Africa/Douala,UTC +1.0,3.15714038105935,15.0919829352864
Cameroon,Cameroon,CM,,Est,Est,Haut Nyong,Haut Nyong,Abong Mbang,Abong Mbang,Africa/Douala,UTC +1.0,3.89237629197644,13.2785368162563
Cameroon,Cameroon,CM,,Est,Est,Haut Nyong,Haut Nyong,Atok,Atok,Africa/Douala,UTC +1.0,3.93230260838465,12.7923921271725
Cameroon,Cameroon,CM,,Est,Est,Haut Nyong,Haut Nyong,Dimako,Dimako,Africa/Douala,UTC +1.0,4.35064092457671,13.617904856526
